file_name,QuestionText,answer
"JM_HOME&amp;OFFICE_Shower 01 - Taking a shower.wav","How many people can be heard?",NONE
"Typing 5 lines.wav","What is the person using to type?",TYPEWRITER
"20090407.airplane.wav","How many planes can be heard?",ONE
"20091217.18.chains.wav","How many times can the clinking sound be heard?",EIGHT
"20091217.18.chains.wav","What material is the object being manipulated made out of?",METAL
"Light to heavy Rain.wav","What noise can be heard?",WATER
"Cityscape construction site 2 100304.wav","How many cutting strokes does this person make ?",TWO
"earth_movement.wav","This sound is reminiscent of what domesticated animal when it's happy?",CAT
"Horse_Hooves_Hard_Floor_Interior.wav","how many sets of clomping noises are there?",THREE
"Horse_Hooves_Hard_Floor_Interior.wav","Which part of their body is used to make the sound?",FINGERS
"Kaffemaschine_1.wav","What is been used?",SAW
"Kaffemaschine_1.wav","What is the sound the machine makes?",DRILLING
"BoyRacer.wav","what is the engine doing?",REVVING
"campanas.wav","what are the bells doing?",RINGING
"rain_near_smooth.wav","How is the weather?",RAINY
"rain_near_smooth.wav","how many times is thunder heard?",ONE
"treefrogs.wav","What type of machine does this sound come from?",ENGINE
"Quill pen writing on hard paper various speed.wav","What is someone doing?",WRITING
"Waiting at a Montreal Subway Station.wav","Where is this sound made?",TUNNEL
"Waiting at a Montreal Subway Station.wav","Which form of transportation is heard?",TRAIN
"circuitbend03.wav","How many times does the buzzing stop?",TEN
"natureatmosphere.wav","What are these people doing?",LISTENING
"natureatmosphere.wav","what sense does the man refer to?",LISTENING
"Pigeon Temple.wav","What type of gender voice preceded the laugh?",MALE
"Pigeon Temple.wav","When does the person laugh?",END
"London Overground train (interior) approaches Victoria Station.wav","What are the people on the train doing?",TALKING
"London Overground train (interior) approaches Victoria Station.wav","What is this mode of transportation traveling on?",TRAIN
"Storm sirens with dog bark at end 050627 24 bit.wav","How is the weather?",RAINY
"Storm sirens with dog bark at end 050627 24 bit.wav","What type of weather can be heard?",RAIN
"spring rain in the woods.wav","How many birds are singing?",ONE
"spring rain in the woods.wav","Where are the birds?",OUTSIDE
"water_boil_pour_stir-96.wav","How many times is there a different sound other than the sound that occurs the most?",ONCE
"wooden barndoor.wav","How many clacks are heard?",FOUR
"wooden barndoor.wav","What is the person opening?",DOOR
"gargnano-sounds.wav","How many cars pass by?",ONE
"gargnano-sounds.wav","Who is making the noise?",HUMAN
"paper01.wav","What is the person doing?",READING
"Rushing_water+wind-Rec_Samsung_HMX-F80_Camcorder.wav","What is making the noise?",WATER
"RunningWater_BathTub_01.wav","What is the water going down?",DRAIN
"Jet Engine 1.wav","What product is being processed?",METAL
"Trompetistas.wav","How many trumpets are being played?",TWO
"Trompetistas.wav","What is the person playing?",TRUMPET
"TIKTOK_1.wav","How many times does the clock tick?",SIXTY
"TIKTOK_1.wav","What is making the ticking noise?",CLOCK
"OiseauNuit1.wav","What is making the chirping?",BIRDS
"OiseauNuit1.wav","What is singing?",BIRDS
"meadow brook bees.wav","What sweet product do the insects that make these sounds produce?",LIQUID
"thunder-distant-20120709-s3.wav","What is making this sound?",THUNDER
"ambience winter fountain birds .wav","What kind of vessel would be used in this substance?",BOAT
"abandoned-ballroom-radiators.wav","What instrument is being played?",XYLOPHONE
"abandoned-ballroom-radiators.wav","What is making the music?",XYLOPHONE
"Wisper1.wav","What is the person doing?",WHISPERING
"BlueJay.wav","How many single squawks does the loudest bird make?",SEVEN
"California morning birds singing.wav","What animals are making the most sounds?",BIRDS
"California morning birds singing.wav","What breed of bird is chirping?",SPARROW
"steps_snow.wav","What cold substance is someone walking through?",SNOW
"steps_snow.wav","What does the group keep doing?",WALKING
"Lincoln Nebraska Tornado 5 9 2016.wav","What is creaking?",RADAR
"Gentle rain outside balcony street noise.wav","How many engines can be heard?",TWO
"Water Faucet HQ Stereo.wav","What moving substance is causing this sound?",WATER
"mercury topaz starting.wav","What is the person doing before starting the car?",OPENING
"mercury topaz starting.wav","What is the person doing in the vehicle?",PULLING
"Iceland2013_Stokkur.wav","What are the people doing?",LAUGHING
"Iceland2013_Stokkur.wav","Whos is laughing?",WOMAN
"Paper_Parchment_Rustling.wav","What is the person doing with the bag?",OPENING
"Paper_Parchment_Rustling.wav","What material is the rustled bag made of?",PAPER
"Balloon Game at Arlington Heights Carnival.wav","How many children speak?",TWO
"Balloon Game at Arlington Heights Carnival.wav","What kind of toy is the child asking for?",DOG
"branch and wind in wood 1.wav","What can be heard blowing in the background?",WIND
"spring, road.wav","how many times does the wood hit another surface?",FIVE
"spring, road.wav","What type of material is making that impact noise ?",WOOD
"Rishikesh Aarati.wav","How many times does this person cough ?",ONE
"Rishikesh Aarati.wav","How many times is a horn honked?",FOUR
"Stream # 2.wav","Name the fluid that is churning away?",WATER
"Taking the car out of the garage.wav","What is making the noise?",MACHINE
"Taking the car out of the garage.wav","What was in the garage ?",VEHICLE
"Shower 2.wav","What is going down the drain?",WATER
"Shower 2.wav","Which room does this sound occur in?",BATHROOM
"005_musesdelight_charismatic-african-preacher.wav","What is the gender of the person speaking?",MALE
"005_musesdelight_charismatic-african-preacher.wav","What place are the people in?",CHURCH
"Boiling a cup of water.wav","What process needs to occur to the liquid, in order for it to make that sound?",BOILING
"Toilet Shuffling.wav","What object was just used?",TOILET
"down stars running 3.wav","What final action is the person doing at the very end of the sound?",STOMPING
"PIT-ROIG 0.12-0.17.wav","What material are the boots made from?",RUBBER
"Short Hailstorm.wav","What is pouring down in the sound?",RAIN
"Short Hailstorm.wav","What material is the rain beating against?",METAL
"Face slap CsG.wav","How many times is the slapping sound heard?",TWENTY
"Face slap CsG.wav","What item is being hit against the object?",HAND
"nxSample010.wav","What is banging?",METAL
"nxSample010.wav","What is running?",WATER
"Bubbles water.wav","What object is making the liquid bubble?",STRAW
"squeaking wooden floor.wav","What is the final sound heard called?",SQUEAKING
"fan_2_300513.wav","What is blowing out air?",FAN
"Jumping onto a hard floor with shoes and some walking sounds.wav","What sport is associated with this sound?",TENNIS
"20130723_Rain1.wav","How is the traffic?",SLOW
"Kali Temple Soundscape.wav","What are the people doing?",TALKING
"Parking Garage - Ambiance, Electrical Hum 1.wav","How many times does the buzzing pause?",ZERO
"Parking Garage - Ambiance, Electrical Hum 1.wav","What is the sound that heard called?",BUZZING
"knocking on a window or glass.wav","What is the person doing?",KNOCKING
"cowshed.wav","How many times do the cows moo?",SIX
"cowshed.wav","What animal is making the noise?",COW
"Pag_Starigrad_crickets_birds_2.wav","How many different bird calls are heard?",THREE
"Pag_Starigrad_crickets_birds_2.wav","What kind of animals are nearby?",BIRDS
"Ext, distance village, light wind in tree-01.wav","How many different types of animals are there?",FOUR
"microphonecontact_stereo.wav","What action is being done to one of the objects in this clip?",GRINDING
"microphonecontact_stereo.wav","What is being eaten?",ICE
"Small Boat Engine.wav","What does this machine do?",CONSTRUCTION
"Small Boat Engine.wav","what gender of human speaks?",MALE
"footsteps on beach.wav","How is the person travelling?",WALKING
"door.of.bar.raining2.wav","What is heard over over talking crowd?",RAIN
"door.of.bar.raining2.wav","What living mammal is making the sounds?",HUMAN
"PassingMoped01.wav","What sound are the birds making?",CHIRPING
"rain2.wav","What can be heard falling?",WATER
"rain2.wav","What speed is the rain falling?",FAST
"Hamamatsu-traffic-light-1.wav","the chiming usually happens when your car door is what?",OPEN
"coastal road on the beach, scooter, motorcycle, car.wav","Around what kind of building would noises like these be a common?",AIRPORT
"coastal road on the beach, scooter, motorcycle, car.wav","Which vehicle has the noisiest engine in this clip?",MOTORCYCLE
"windup_dino_slow.wav","What is the person doing?",TYPING
"radio tuning 2.wav","How would one describe the quality of the conversation?",BAD
"radio tuning 2.wav","What electronic is being dialed?",RADIO
"md1trk33-34.wav","To what does the hinges need?",OIL
"md1trk33-34.wav","What rectangular object that opens and closes are the hinges likely attached to?",DOOR
"washcloth.wav","The sound is of a ball hitting what?",FLOOR
"Blackbird sounds.wav","In what alive thing does this creature usually build a nest?",TREE
"Blackbird sounds.wav","What kind of animal is that?",BIRD
"20100110.kitchen.wav","What is beeping?",MICROWAVE
"20100110.kitchen.wav","what item makes the ding sound?",ALARM
"Sword clanks 3.wav","how many bangs are there?",ELEVEN
"Sword clanks 3.wav","What is the material that is making the sounds?",METAL
"ambient text.wav","What genre of movie could this sound be played in?",HORROR
"ambient text.wav","What style does the music belong to?",HORROR
"Subping03.wav","What machine creates this noise?",ELECTRONIC
"Subping03.wav","What shell allows the sound to reverberate?",SEA
"STE-017 traffic bus stop.wav","How many cars pass by?",THREE
"STE-017 traffic bus stop.wav","What are the cars doing?",DRIVING
"Anti Air Gun (3 Sounds).wav","Name one of the guns that was fired?",MACHINE
"Anti Air Gun (3 Sounds).wav","what does the gun do?",FIRE
"Wet Footstpes Sidewalk . Metro Pass in Distance.wav","how many steps are taken?",FIFTY
"Construction Sounds.wav","What is rattling here?",MACHINE
"Little sreet behind a terrasse cafe.wav","What kind of noises are the animals making?",BARKING
"131227_strumyk_1.wav","What is running?",WATER
"131227_strumyk_1.wav","what is the water doing?",FLOWING
"Wind_Whistling_Dorm_Window.wav","How long does it beep?",LONG
"Wind_Whistling_Dorm_Window.wav","What type of sound is playing though out the clip?",WHISTLE
"RKeaton_EMF366_12_Tearing Thick Paper.wav","How many tearing sequences are heard throughout?",FOUR
"RKeaton_EMF366_12_Tearing Thick Paper.wav","What is the person doing to the paper?",TEARING
"Gibbons of Dusit.wav","What animal is making these noises?",BIRD
"Gibbons of Dusit.wav","Which instance of the whooping sound is the longest?",LAST
"bebops_water1.wav","how many times does a wave collide with the shore?",FIVE
"obresAranyo_trepant2.wav","What would this sound likely be made by if it were heard in a dentist's office?",DRILL
"pr#6F9A9E.wav","how many times does the item drop?",EIGHT
"Llantas_rechinando.wav","How many times is a screeching sound made?",TWELVE
